,dates,hour,Daikin.Energy,Pump.Energy,Resistance.Energy,Daikin.Power,Pump.Power,Resistance.Power,Daikin.Heat.Added,Pump.Power.30min,Daikin.Power.10min,City.Water.Temp,Recirc.Return.Temp,Water.HX.Outlet.Temp,Water.To.Fixtures.Temp,Water.To.TrimTank.Temp,Garage.Temp,Water.HX.Inlet.Temp,value,Recirc.Flow,HX.Loop.Flow,Garage.RH,timestep_sum,peak_volumes,peak_hours,peak_norm,site
0,2016-04-20,276,0.0,0.0,0.0,0.0,0.0,0.0,10790.70407079972,0.0,0.0,789.3285714285715,2929.704155367231,2901.6278967465396,3006.3345000000004,2863.8636666666657,1612.4653333333333,2896.5903333333317,181.76400000000007,92.60000000000001,350.41306666666685,1247.4199999999996,24,59.840000000000046,8,0.3292181069958849,growA
1,2016-04-21,276,0.0,0.0,0.0,0.0,0.0,0.0,11104.410718171159,0.0,0.0,725.7322243589745,2934.0366525423733,2902.126166666667,3012.2868757062142,2861.996000000001,1608.943666666667,2896.939333333333,132.3959999999999,92.26666666666662,350.3008666666664,1238.1606666666664,24,35.90399999999994,7,0.27118644067796577,growA
2,2016-04-22,276,0.0,0.0,0.0,0.0,0.0,0.0,10941.363689999383,0.0,0.0,979.1298403361344,2925.627276836157,2902.434296610171,3003.795525423731,2864.6958333333346,1586.9263333333333,2897.3208333333346,178.77200000000002,92.03333333333327,350.30086666666676,1331.6443333333334,24,44.13199999999998,8,0.24686192468619228,growA
3,2016-04-23,276,0.0,0.0,0.0,0.0,0.0,0.0,11978.252747729848,0.0,0.0,977.9010093167701,2922.499484706798,2903.1737627118628,3002.407666666666,2864.17633333333,1555.0150000000008,2897.565166666666,195.9760000000001,91.74999999999994,350.00166666666667,1328.8893333333333,24,79.28800000000004,9,0.4045801526717557,growA
4,2016-04-26,276,0.0,0.0,0.0,0.0,0.0,0.0,12542.712122510777,0.0,0.0,839.6201249999999,2921.132698791104,2904.116002824857,3004.693666666667,2864.051,1504.0055000000002,2898.2353333333326,177.27599999999995,93.08333333333336,349.36586666666665,1146.64,24,65.82399999999996,8,0.371308016877637,growA
5,2016-04-27,276,0.0,0.0,0.0,0.0,0.0,0.0,12703.92181688159,0.0,0.0,947.9733380018674,2926.4469999999988,2904.3506666666663,3010.2691666666656,2861.8151666666663,1501.5611666666668,2898.4048333333353,127.90799999999999,93.48333333333338,349.35340000000014,1226.992666666667,24,35.15599999999998,19,0.2748538011695905,growA
6,2016-04-28,276,0.0,0.0,0.0,0.0,0.0,0.0,11633.278374443133,0.0,0.0,776.9982692307692,2925.690375706213,2903.4176666666667,3009.4523333333336,2861.440833333333,1512.3666666666663,2897.967999999998,126.41199999999999,93.85000000000005,349.24119999999994,1295.1831666666667,24,44.131999999999984,8,0.34911242603550285,growA
7,2016-04-29,276,0.0,0.0,0.0,0.0,0.0,0.0,12716.573978194607,0.0,0.0,853.8915778388279,2923.55229026321,2904.725166666667,3007.3184999999976,2862.9319999999993,1496.2986666666668,2898.763666666666,141.37199999999993,94.15000000000006,349.1165333333335,1290.6138333333333,24,39.643999999999984,8,0.2804232804232804,growA
8,2016-04-30,276,0.0,0.0,0.0,0.0,0.0,0.0,12954.314005848735,0.0,0.0,912.7959444444444,2924.202821644262,2904.417604519775,3008.285999999999,2862.1173333333336,1501.9123333333332,2898.3335000000006,128.65600000000003,94.40003333333331,348.8675500000001,1235.7056666666667,24,41.887999999999984,8,0.325581395348837,growA
9,2016-05-03,276,0.0,0.0,0.0,0.0,0.0,0.0,10074.929564726675,0.0,0.0,712.4717222222222,2937.4660556204976,2901.7553813559302,3016.6150508474548,2860.727833333335,1609.543666666667,2897.0224999999996,98.73600000000009,94.5,348.6428,1287.4896666666668,24,40.39200000000005,7,0.4090909090909093,growA
10,2016-05-04,276,0.0,0.0,0.0,0.0,0.0,0.0,13067.3343402501,0.0,0.0,848.9131666666667,2931.6515169491518,2912.3091315789475,3013.042166666669,2872.504203389829,1566.6666666666663,2906.1768070175417,138.35499999999996,94.58336666666668,348.6177999999999,1234.6908333333329,24,52.33500000000001,7,0.37826605471432195,growA
11,2016-05-05,276,0.0,0.0,0.0,0.0,0.0,0.0,11729.79681313012,0.0,0.0,681.3989523809524,2929.344552898172,2902.6050000000014,3011.710833333333,2861.2055000000005,1562.099666666667,2897.1006666666644,127.90800000000002,94.33333333333336,348.779933333333,1240.3716666666664,24,51.611999999999995,8,0.40350877192982454,growA
12,2016-05-06,276,0.0,0.0,0.0,0.0,0.0,0.0,11387.476782229194,0.0,0.0,561.0236269841271,2928.8338732544485,2901.9184276729584,3010.4040346444963,2862.096801886791,1584.1102138364774,2896.5745188679234,131.59154716981138,94.12558490566042,348.70725031446545,1065.835182389937,24,58.344,7,0.4433719433719432,growA
