"date","hour","Resistance.Energy","Daikin.Leg1","HX.Loop.Pump","Daikin.Leg2","Heat.Trace.Leg1","Heat.Trace.Leg2","Daikin.Power","HX.Loop.Pump.Power","Resistance.Power","Heat.Trace.Power","Daikin.Heat.Added","Pump.Power.30min","Daikin.Power.10min","Water.HX.Inlet.Temp","Water.HX.Outlet.Temp","City.Water.Temp","Water.To.TrimTank.Temp","Water.To.Fixtures.Temp","Garage.Temp","HX.Loop.Flow","Total.Flow","Garage.RH"
2016-08-10,12,38929.55,26.69,1.84,25.14,190.29,4394.71,3400,133.333333333333,0,666.666666666439,8555.71979302995,,,109.857272727273,124.878181818182,,111.760909090909,126.212727272727,67.4781818181818,4.01218181818182,0,63.4354545454545
2016-08-10,13,212343.55,162.9,11.94,154.17,1051.96,23984.22,539.999999999999,20,299.999999999727,750,504.019882649472,5,477.931034482758,101.416333333333,118.734833333333,62.095,109.645166666667,122.8255,70.251,0.486233333333333,0.0997333333333333,59.6013333333333
2016-08-10,14,212361,175.05,12,167.47,1074.89,24005.84,440,0,0,740.000000000009,55.1429458382181,0,443,83.5026666666667,117.684,64.45,103.019333333333,116.264833333333,71.5181666666667,0.0124666666666667,0.0374,57.1241666666667
2016-08-10,15,212382.23,187.79,12,181.36,1097.88,24027.53,450.000000000001,0,539.999999999964,740.000000000009,86.2065615474795,0,446.000000000001,77.0056666666667,118.3565,63.1083333333333,111.7225,125.233,72.6336666666667,0.0249333333333333,0.199466666666667,56.0386666666667
2016-08-10,16,212393.4,200.98,12.02,195.57,1120.68,24049.06,739.999999999999,9.99999999999998,0,740.000000000009,1387.27657772567,15,753,82.0586666666667,118.448166666667,64.19,104.903666666667,119.5405,72.8786666666667,0.4488,0.0748,55.8425
2016-08-10,17,212429.96,249.5,15.48,239.17,1143.25,24070.59,1360,60,750,730.000000000018,3798.79315076202,55,1343,107.7375,118.758,61.49,110.203333333333,121.904,72.4045,1.78273333333333,0.2618,56.928
2016-08-10,18,212442.37,264.77,16.2,254.83,1165.8,24091.66,359.999999999999,0,320.000000000164,729.999999999961,0,0,382,85.8638333333333,118.244,63.16,109.819833333333,121.967166666667,73.407,0.0249333333333333,0.1496,54.1745
2016-08-10,19,212468.42,277.99,16.29,268.99,1188.35,24113.1,710.000000000001,20,719.9999999998,730.000000000018,709.453490504103,22.3333333333333,723,76.5301666666667,116.709166666667,62.7,111.376666666667,124.533333333333,72.5418333333333,0.698133333333333,0.236866666666667,55.3076666666667
2016-08-10,20,212507.12,318.49,19.9,306.28,1210.97,24134.24,1090,50,320.000000000164,730.000000000018,2798.1146605202,47.6666666666667,1062,98.9088333333333,120.86406779661,62.175,113.527833333333,126.730833333333,72.188,1.3838,0.311666666666667,56.563
2016-08-10,21,212541.34,333.81,20.43,322.24,1233.49,24155.54,600.000000000001,9.99999999999995,809.999999999945,729.999999999961,733.020883470106,16.6666666666666,663,68.5816666666667,116.068833333333,62.0042857142857,113.763166666667,126.637666666667,71.7296666666667,0.5236,0.436333333333333,56.8705
2016-08-10,22,212586.17,383.46,23.94,366.44,1256.09,24176.85,1630,60,329.999999999927,740.000000000009,4354.37295685815,53.3333333333333,1565,105.483166666667,119.572833333333,62.07,109.290166666667,123.022542372881,70.9818333333333,1.88246666666667,0.1496,58.9195
2016-08-10,23,212598.27,400.54,24.6,383.86,1279.07,24198.55,419.999999999998,0,300.000000000182,750,81.2517411488863,0,426,77.6091666666667,117.380833333333,,109.277,123.385,70.618,0.0249333333333333,0.112416666666667,57.9193333333333
2016-08-11,0,212606.4,414.56,24.6,398.75,1302.23,24220.54,460.000000000001,0,0,750,119.281358968347,0,478,80.5611666666667,117.364166666667,,104.809666666667,120.935333333333,70.1813333333333,0.0374,0.0498666666666667,58.0345
2016-08-11,1,212614.21,428.59,24.6,413.72,1325.58,24242.44,470.000000000001,0,309.999999999945,759.999999999991,0,0,484,86.8135,117.2775,,97.423,106.501333333333,69.7901666666667,0.0374,0,57.7256666666667
2016-08-11,2,212625,442.87,24.6,428.78,1348.98,24264.45,479.999999999999,0,0,759.999999999991,0,0,477,89.5221666666667,117.544833333333,,93.0421666666667,93.7908333333333,69.5118333333333,0.0374,0,57.4326666666667
2016-08-11,3,212625,456.75,24.6,443.53,1372.43,24286.59,470.000000000002,0,0,750,49.1276841735053,0,469,90.115,117.6085,,92.0266666666667,87.7393333333333,70.1655,0.0374,0,56.2765
2016-08-11,4,212625,470.73,24.6,458.4,1395.93,24308.76,489.999999999998,0,0,759.999999999991,0,2.66666666666667,478.999999999999,90.006,117.482166666667,,90.8305,85.2165,69.3271666666667,0.0374,0,57.1966666666667
2016-08-11,5,212632.09,505.56,28.04,491.6,1419.23,24330.65,1940,130,340.000000000146,759.999999999991,4467.94987315358,122.333333333333,1923,111.1485,122.644333333333,,88.7996666666667,82.3296666666667,67.9575,3.72753333333333,0.0124666666666667,59.1286666666667
2016-08-11,6,212660.16,542.64,32.98,527.52,1442.34,24352.57,450.000000000003,10,1009.99999999976,740.000000000009,181.829110199297,18.3333333333333,446.000000000001,97.4725,119.2305,61.8075,100.810333333333,100.574166666667,69.0585,0.2244,0.4488,57.2306666666667
2016-08-11,7,212729.52,595.77,36.48,574.83,1465.28,24374.17,2540,110,440.000000000055,740.000000000066,8965.11673153576,105.333333333333,2537,98.002,117.018666666667,59.9285714285714,113.020833333333,125.713833333333,66.305,3.366,0.5984,64.0546666666667
2016-08-11,8,212764.14,635.73,39.6,611.61,1488.03,24395.73,410.000000000004,0,889.999999999873,739.999999999952,0,1.33333333333333,433.000000000001,84.8786666666667,117.4035,61.45375,111.337666666667,123.24,67.6748333333333,0.0374,0.249333333333333,67.1231666666667
2016-08-11,9,212800.75,650.88,39.64,627.55,1510.88,24417.33,669.999999999995,10,730.000000000018,740.000000000009,1195.99925193236,18.3333333333333,707,68.6459322033898,116.278833333333,61.2781818181818,113.485333333333,126.007333333333,69.0256666666667,0.4862,0.3366,61.7476666666667
2016-08-11,10,212829.84,693.69,42.8,666.38,1533.82,24438.97,1240,49.9999999999999,240.000000000236,750,3016.79085087925,41.6666666666666,1178,103.720166666667,119.8985,61.8625,108.255333333333,121.37,69.6955,1.3464,0.124666666666667,65.201
2016-08-11,11,212856.64,708.72,43.2,682.23,1556.6,24460.55,469.999999999999,0,460.000000000036,740.000000000009,0,0,472,70.5035,117.679166666667,61.3828571428571,109.882166666667,123.104333333333,70.6881666666667,0.0374,0.174533333333333,60.6523333333333
2016-08-11,12,212871.6,722.35,43.2,696.89,1579.38,24482.14,470.000000000002,0,0,739.999999999952,78.7103388042204,0,469.000000000001,75.038,117.663,,103.497,119.962166666667,71.1466666666667,0.0374,0.0500833333333333,59.906
2016-08-11,13,212887.87,750.77,45.1,723.92,1602.32,24503.81,1470,70.0000000000001,629.999999999654,740.000000000009,3489.8025059789,70.0000000000001,1466,98.3673333333333,119.6165,63.32125,110.503,124.498833333333,71.04,2.33126666666667,0.211933333333333,60.2808333333333
2016-08-11,14,212911.07,779.2,47.4,751.18,1625.02,24525.38,419.999999999998,0,340.000000000146,740.000000000009,130.653677373974,0,404.999999999999,84.68,118.107333333333,,110.238833333333,124.083333333333,73.065,0.0249333333333333,0.0623333333333333,56.19
2016-08-11,15,212929.8,791.59,47.4,764.73,1647.69,24546.91,440.000000000005,0,0,730.000000000018,84.396498007034,0,438.000000000003,74.3171666666667,118.179,,109.904333333333,124.347333333333,74.114,0.0249333333333333,0.0748,54.29
